nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0001703	Maximilian Schell	1930	2014	actor,director,writer	tt0120877,tt0120647,tt0078869,tt0055031	https://image.tmdb.org/t/p/{width_variable}/6WLkJ6Lj8bhO3MdV8EBx41ZWjbL.jpg
nm0001705	Rob Schneider	1963	\N	actor,writer,producer	tt0205000,tt0255798,tt0302640,tt0367652	https://image.tmdb.org/t/p/{width_variable}/kVHNFDOGDrC3LjDyYf5RaCd6auK.jpg
nm0001707	Paul Schrader	1946	\N	writer,director,soundtrack	tt11196036,tt0075314,tt6053438,tt0118564	https://image.tmdb.org/t/p/{width_variable}/ctRxgCUSRFudwFaPG2AanL71Y3V.jpg
nm0001708	Joel Schumacher	1939	2020	director,writer,producer	tt0183649,tt0118688,tt0134273,tt0293508	https://image.tmdb.org/t/p/{width_variable}/ttXniaNjekrOBjLQpZqTv89AakA.jpg
nm0001709	Til Schweiger	1963	\N	actor,producer,director	tt0361748,tt0133189,tt0119472,tt0960790	https://image.tmdb.org/t/p/{width_variable}/skp07ATSUeMcd9OS8W3WLkN27uF.jpg
nm0001710	David Schwimmer	1966	\N	actor,director,producer	tt0185906,tt0488085,tt0108778,tt0120828	https://image.tmdb.org/t/p/{width_variable}/oBsK1ql5bo3zxepbQCclIwnapXM.jpg
nm0001712	Tracy Scoggins	\N	\N	actress,writer,producer	tt0149437,tt0871427,tt0106057,tt0106145	https://image.tmdb.org/t/p/{width_variable}/797JEq0yNZiPIAyLYHhycg6uhnW.jpg
nm0001714	Campbell Scott	1961	\N	actor,producer,director	tt1872181,tt0299117,tt0105415,tt0115678	https://image.tmdb.org/t/p/{width_variable}/lJCxZpQru76zBeuZGxc0Gm5Pm9y.jpg
nm0001715	George C. Scott	1927	1999	actor,director,producer	tt0099528,tt0066206,tt0080516,tt0054997	https://image.tmdb.org/t/p/{width_variable}/1dL9hx7nC0cACIVpp6xS1jqJJN7.jpg
nm0001716	Tony Scott	1944	2012	producer,director,actor	tt0092099,tt0477080,tt0108399,tt0421054	https://image.tmdb.org/t/p/{width_variable}/zEEbiNa8Pqw3U6pZ8Z2y3dlJJnC.jpg
nm0001717	Kyle Secor	1957	\N	actor,director	tt0106028,tt0102945,tt0101587,tt0109676	https://image.tmdb.org/t/p/{width_variable}/8hdk4SVuSWX8fcLQfOqbFCMMA9W.jpg
nm0001718	Kyra Sedgwick	1965	\N	actress,producer,director	tt0361127,tt0117333,tt0114496,tt0458253	https://image.tmdb.org/t/p/{width_variable}/cfpLVZWChElvkKegZopC0xDjEWk.jpg
nm0001720	Ivan Sergei	1971	\N	actor,director,writer	tt0207889,tt7335154,tt0284718,tt0120777	https://image.tmdb.org/t/p/{width_variable}/wCTtbo5j7iXEdceG7u5JVm4swpg.jpg
nm0001721	Chloë Sevigny	\N	\N	actress,soundtrack,director	tt8695030,tt0171804,tt0421030,tt9848536	https://image.tmdb.org/t/p/{width_variable}/nC9jDliEnqbwSKhioUBd9gObDnr.jpg
nm0001723	Tom Shadyac	1958	\N	producer,director,actor	tt1741225,tt0117218,tt0259288,tt0109040	https://image.tmdb.org/t/p/{width_variable}/kuliB1DrKSbdn2jxESncPbWxGrD.jpg
nm0001724	Tony Shalhoub	1953	\N	actor,producer,soundtrack	tt0312172,tt1291150,tt0243133,tt0120912	https://image.tmdb.org/t/p/{width_variable}/1zfBSuAmOr1xXjNg4WzFWPm5B0Z.jpg
nm0001725	Omar Sharif	1932	2015	actor,soundtrack,writer	tt0056172,tt0088286,tt0059113,tt0329388	https://image.tmdb.org/t/p/{width_variable}/yDUBIJa5BdktDzSgCkKEZLz7KxH.jpg
nm0001726	Helen Shaver	1951	\N	actress,director,producer	tt0089015,tt0078767,tt0095489,tt0115317	https://image.tmdb.org/t/p/{width_variable}/4RcaswFfLR8D3bQBHVlxyBR0R0H.jpg
nm0001727	Robert Shaw	1927	1978	actor,writer,soundtrack	tt0073195,tt0057076,tt0070735,tt0060665	https://image.tmdb.org/t/p/{width_variable}/yREsJFk92mVEagAIO6IJra0LqUq.jpg
nm0001728	Wallace Shawn	1943	\N	actor,writer,soundtrack	tt0082783,tt0120434,tt0093779,tt0317705	https://image.tmdb.org/t/p/{width_variable}/wVaM1WlFKDce4esThwL4XtNLhOe.jpg
nm0001729	Craig Sheffer	1960	\N	actor,producer,director	tt0105265,tt0106912,tt0094006,tt0100260	https://image.tmdb.org/t/p/{width_variable}/znp2pgqRtaUPKgDdORlKkHQx4M2.jpg
nm0001730	Deborah Shelton	1948	\N	actress,music_department,writer	tt0086984,tt0111191,tt0108143,tt0107668	https://image.tmdb.org/t/p/{width_variable}/xvdBc5dG1gseCG2Y9wGdriFU7La.jpg
nm0001731	Sam Shepard	1943	2017	actor,writer,soundtrack	tt0086197,tt0265086,tt1935179,tt1322269	https://image.tmdb.org/t/p/{width_variable}/mVR3Le1rSGIbQmld3Ve42RVFcyI.jpg
nm0001732	Cybill Shepherd	1950	\N	actress,producer,soundtrack	tt0111932,tt0088571,tt0075314,tt0067328	https://image.tmdb.org/t/p/{width_variable}/hG2RJvjvgy4ch0glP2kLMuoBc7R.jpg
nm0001733	Nicollette Sheridan	1963	\N	actress,producer,soundtrack	tt0117723,tt0078638,tt0410975,tt0462229	https://image.tmdb.org/t/p/{width_variable}/5jClu0aOq5hLzXa0ic3NoZBuZG4.jpg
nm0001734	Armin Shimerman	1949	\N	actor,soundtrack,writer	tt1430111,tt0091209,tt0106145,tt1094581	https://image.tmdb.org/t/p/{width_variable}/ntubNSuRnJ7icAEGj6JYEeguzTn.jpg
nm0001735	Talia Shire	1946	\N	actress,producer,director	tt0099674,tt0075148,tt0068646,tt0089927	https://image.tmdb.org/t/p/{width_variable}/RkFJejmEKM80ly6fPSN7octO5c.jpg
nm0001736	Pauly Shore	1968	\N	actor,writer,producer	tt0284674,tt0115683,tt0108186,tt0104187	https://image.tmdb.org/t/p/{width_variable}/uI7ctTqSIlLL7nn6UqDdqqhGNVC.jpg
nm0001737	Martin Short	1950	\N	actor,writer,producer	tt0092086,tt0093260,tt0452681,tt1791528	https://image.tmdb.org/t/p/{width_variable}/vWoZIOk7K8TSKu1IN90akswsWjZ.jpg
nm0001738	Jonathan Silverman	1966	\N	actor,miscellaneous,producer	tt0098627,tt0106188,tt1870372,tt0090774	https://image.tmdb.org/t/p/{width_variable}/tzGuPePIxTjV84qizCMDcqTEQgh.jpg
nm0001741	Bryan Singer	1965	\N	producer,director,actor	tt0348150,tt0114814,tt0120903,tt1877832	https://image.tmdb.org/t/p/{width_variable}/to8mWJabPoWkphkbYKoutCVSj06.jpg
nm0001742	Lori Singer	\N	\N	actress,soundtrack,producer	tt0087277,tt0108122,tt2111478	https://image.tmdb.org/t/p/{width_variable}/rcp1Gmaf3W0pUQia2mXn92XCZ5s.jpg
nm0001743	Marc Singer	1948	\N	actor,soundtrack,director	tt0083630,tt0085106,tt0086822,tt0101412	https://image.tmdb.org/t/p/{width_variable}/npgKM5FfPKnAukzV11pXOlLeBnZ.jpg
nm0001744	Tom Sizemore	1961	2023	actor,producer,writer	tt0113277,tt0120815,tt0120004,tt0265086	https://image.tmdb.org/t/p/{width_variable}/cXikL7I0e2geGVvcM2RT8gQq3Nb.jpg
nm0001745	Stellan Skarsgård	1951	\N	actor,producer,soundtrack	tt0118607,tt0119217,tt1937390,tt2382009	https://image.tmdb.org/t/p/{width_variable}/x78BtYHElirO7Iw8bL4m8CnzRDc.jpg
nm0001746	Ione Skye	1970	\N	actress,writer,soundtrack	tt0098258,tt0332047,tt0091860,tt0113101	https://image.tmdb.org/t/p/{width_variable}/7gkOvSaUcUPgBMNQ1NxecMzuVc2.jpg
nm0001747	Charles Martin Smith	1953	\N	actor,director,writer	tt0069704,tt0094226,tt0086005,tt1564349	https://image.tmdb.org/t/p/{width_variable}/uzm5v0Q7nCH223EvPiJyh9Y0qiN.jpg
nm0001752	Steven Soderbergh	1963	\N	producer,director,cinematographer	tt0195685,tt0098724,tt1291580,tt0181865	https://image.tmdb.org/t/p/{width_variable}/2eJL4Eb9hyLwlgHX9IHRf5peIDm.jpg
nm0001754	Todd Solondz	1959	\N	director,writer,actor	tt0808526,tt0114906,tt4144190,tt0147612	https://image.tmdb.org/t/p/{width_variable}/ke4e4ayQNr7nu3MywfdPQ9p65ff.jpg
nm0001755	Suzanne Somers	1946	2023	actress,composer,soundtrack	tt0075596,tt0092449,tt0111127,tt0101205	https://image.tmdb.org/t/p/{width_variable}/aLmeFbD84wGR2X861OU1Q3drXnP.jpg
nm0001756	Barry Sonnenfeld	1953	\N	producer,director,cinematographer	tt1409024,tt0119654,tt0113161,tt0120891	https://image.tmdb.org/t/p/{width_variable}/n6y6vaAFfSqsJodgkwTxAey4NoG.jpg
nm0001757	Kevin Sorbo	1958	\N	actor,producer,director	tt5804314,tt0110016,tt0213327,tt1714827	https://image.tmdb.org/t/p/{width_variable}/a6rDi3tkNJwaVoP7VGbdGelwtYw.jpg
nm0001758	Timothy Spall	1957	\N	actor,soundtrack,producer	tt0259711,tt0117589,tt2473794,tt0408236	https://image.tmdb.org/t/p/{width_variable}/kcXnzkIPUHgCFtWQ7sUjQCrSIME.jpg
nm0001759	Vincent Spano	\N	\N	actor,director,producer	tt0085208,tt0088960,tt0106246,tt0086216	https://image.tmdb.org/t/p/{width_variable}/ani7dv9xRTwgvbRUl6llciyh48K.jpg
nm0001760	Tori Spelling	1973	\N	actress,producer,music_department	tt0257106,tt0098749,tt0162710,tt0119324	https://image.tmdb.org/t/p/{width_variable}/xUPnjmmMcOdAHVhZL5b88MrJi7R.jpg
nm0001761	Jerry Springer	1944	2023	producer,writer,actor	tt0145660,tt0402127,tt0165494,tt0421054	https://image.tmdb.org/t/p/{width_variable}/dCSkAyjNMdl38eMGmSMV1EqdKEd.jpg
nm0001764	John Stamos	1963	\N	actor,producer,soundtrack	tt0262994,tt4465368,tt0092359,tt3986586	https://image.tmdb.org/t/p/{width_variable}/5hFEsxkqI6uGa9ltX2soVqt8r1M.jpg
nm0001769	Howard Stern	1954	\N	producer,actor,writer	tt0119951,tt0103466,tt2248835,tt0474499	https://image.tmdb.org/t/p/{width_variable}/3ahyCVSafwRP284o0Gwme5VOTQm.jpg
nm0001770	Fisher Stevens	1963	\N	actor,producer,director	tt0096101,tt0108255,tt0091949,tt0113243	https://image.tmdb.org/t/p/{width_variable}/vfyZMT3t3mGTloYGrC7T3QhGkwp.jpg
nm0001771	Stella Stevens	1938	2023	actress,soundtrack,director	tt0057372,tt0063800,tt0060980,tt0069113	https://image.tmdb.org/t/p/{width_variable}/lrDwWo1bymKbIQMlWqOa2RqWAUF.jpg
nm0001772	Patrick Stewart	1940	\N	actor,producer,soundtrack	tt3315342,tt0120844,tt0117731,tt0092455	https://image.tmdb.org/t/p/{width_variable}/3yExCGqCMfSOVVHdEYTJhXaTtFZ.jpg
nm0001773	David Ogden Stiers	1942	2018	actor,soundtrack,director	tt0068098,tt0275847,tt0114148,tt0101414	https://image.tmdb.org/t/p/{width_variable}/cgCTQt3RZVkhkusG77l4HwHEH6A.jpg
nm0001774	Ben Stiller	1965	\N	producer,actor,director	tt0942385,tt0359950,tt0196229,tt1608290	https://image.tmdb.org/t/p/{width_variable}/gHLp8bqc4ZBHqp5uheYH8sPHEBB.jpg
nm0001775	Whit Stillman	1952	\N	director,writer,actor	tt0120728,tt0109219,tt3068194,tt0100142	https://image.tmdb.org/t/p/{width_variable}/95CNDCxxPPwG12eTe4wtGPz7rbl.jpg
nm0001776	Sting	1951	\N	music_artist,soundtrack,actor	tt0159365,tt0120917,tt0087182,tt1608290	https://image.tmdb.org/t/p/{width_variable}/y6gpCAf6LTHcqFXEZ2udXJkucAm.jpg
nm0001777	Dean Stockwell	1936	2021	actor,soundtrack,director	tt0096684,tt0087884,tt0095593,tt0087182	https://image.tmdb.org/t/p/{width_variable}/gdHo8LNElMf1XxoRYgi0UUzbJuB.jpg
nm0001778	Matt Stone	1971	\N	soundtrack,music_department,writer	tt0372588,tt0158983,tt0124819,tt0121955	https://image.tmdb.org/t/p/{width_variable}/r57rfphDlDjvVduUxI62olp0OTa.jpg
nm0001779	Tom Stoppard	1937	\N	writer,script_department,producer	tt1781769,tt0138097,tt0088846,tt0100519	https://image.tmdb.org/t/p/{width_variable}/vVX45RcQatZGnGNDnEbcmJt4YCS.jpg
nm0001780	Peter Stormare	1953	\N	actor,writer,producer	tt0120591,tt0116282,tt0355295,tt0360486	https://image.tmdb.org/t/p/{width_variable}/5muzSVt66Qxc8KuVbq0phZIN9tj.jpg
nm0001781	Julie Strain	1962	2021	actress,producer,director	tt0106922,tt0110622,tt0109254,tt0119273	https://image.tmdb.org/t/p/{width_variable}/2ZbfBmWrxaruBbebbmwMwfplF8d.jpg
nm0001786	George Takei	1937	\N	actor,miscellaneous,soundtrack	tt0102975,tt0088170,tt0084726,tt0060028	https://image.tmdb.org/t/p/{width_variable}/kfpkgfcuxcOrw2OCoAyQpPamQVv.jpg
nm0001789	Andrei Tarkovsky	1932	1986	miscellaneous,writer,director	tt0091670,tt0086022,tt0060107,tt0069293	https://image.tmdb.org/t/p/{width_variable}/j0toVLrgLNuyGnUxGPnSfnPiSf5.jpg
nm0001791	Robert Taylor	1911	1969	actor,soundtrack,director	tt0033238,tt0041207,tt0033774,tt0043949	https://image.tmdb.org/t/p/{width_variable}/wjeEGFarZNyvrqLL4W52eXnAnXe.jpg
nm0001792	Rod Taylor	1930	2015	actor,music_department,soundtrack	tt0055254,tt0056869,tt0054387,tt0361748	https://image.tmdb.org/t/p/{width_variable}/nSpfs8lXHxWcksZW3qC9ArMLAqZ.jpg
nm0001795	Jonathan Taylor Thomas	1981	\N	actor,director,soundtrack	tt0112302,tt0110357,tt0101120,tt0115472	https://image.tmdb.org/t/p/{width_variable}/E4cAiS5ge08euPEXrGLKhQX7cj.jpg
nm0001796	Richard Thomas	1951	\N	actor,director,producer	tt0099864,tt0185014,tt0080421,tt0068149	https://image.tmdb.org/t/p/{width_variable}/yLV41csipJfb7qF135vD4Wu7VQH.jpg
nm0001798	Kevin Tighe	1944	\N	actor,director,stunts	tt0068067,tt0098206,tt0097637,tt0099044	https://image.tmdb.org/t/p/{width_variable}/t4LMNB2Rhu9SLbr64gOW5V4sW96.jpg
nm0001800	Rip Torn	1931	2019	actor,soundtrack,director	tt0107978,tt0103466,tt0240515,tt0119654	https://image.tmdb.org/t/p/{width_variable}/sP7HLPEqPW6w2sXkkbBCAOaRjYv.jpg
nm0001801	Robert Towne	1934	\N	writer,producer,actor	tt0070290,tt0117060,tt0096244,tt0071315	https://image.tmdb.org/t/p/{width_variable}/pc1bpO4nljMqvz0P8A9nC6fZa1.jpg
nm0001804	Stanley Tucci	1960	\N	actor,producer,soundtrack	tt0380510,tt0115678,tt1135503,tt1895587	https://image.tmdb.org/t/p/{width_variable}/ffKQpQvYczWKFxmbxgaoj68NN4W.jpg
nm0001806	John Turturro	1957	\N	actor,writer,producer	tt2258345,tt0110932,tt0190590,tt0101410	https://image.tmdb.org/t/p/{width_variable}/63zA58rSyJxBMLBdgeMjjETmpDQ.jpg
nm0001808	Tracey Ullman	1959	\N	actress,writer,producer	tt0109348,tt2180411,tt0196216,tt0092469	https://image.tmdb.org/t/p/{width_variable}/cmug3uUXKBo9fhCcJk3pkgt1nvM.jpg
nm0001810	Robert Urich	1946	2002	actor,producer,soundtrack	tt0096639,tt0087451,tt0070355,tt0077093	https://image.tmdb.org/t/p/{width_variable}/uXxUEkCvYaylw6wNDtMsQzB7OXV.jpg
nm0001811	Peter Ustinov	1921	2004	actor,writer,director	tt0055796,tt0074812,tt0077413,tt0054331	https://image.tmdb.org/t/p/{width_variable}/lt80nl9di0t2E1G5JcGN32kbyzn.jpg
nm0001813	Dick Van Dyke	1925	\N	actor,producer,soundtrack	tt0058331,tt5028340,tt0054533,tt0062803	https://image.tmdb.org/t/p/{width_variable}/9FdcMWGMT03AOvlLzslXl1dksgK.jpg
nm0001814	Gus Van Sant	1952	\N	director,producer,actor	tt0102494,tt0363589,tt0842929,tt0097240	https://image.tmdb.org/t/p/{width_variable}/kICHgrSh4eiICjz8piy9fTXIgph.jpg
nm0001815	Jim Varney	1949	2000	actor,soundtrack,writer	tt0092974,tt0230011,tt0114709,tt0095107	https://image.tmdb.org/t/p/{width_variable}/zvBFmvKUrPvE6FW35O3RP4i1ZPp.jpg
nm0001816	Robert Vaughn	1932	2016	actor,director	tt0054047,tt0062765,tt0072308,tt0086393	https://image.tmdb.org/t/p/{width_variable}/mYaQ9Qv2oC014lwMaXb76A5UL1n.jpg
nm0001817	Reginald VelJohnson	1952	\N	actor,writer,soundtrack	tt0099423,tt0096579,tt0095016,tt0087332	https://image.tmdb.org/t/p/{width_variable}/r0F5y1PAQEDM08MBj3oI1IIX4gi.jpg
nm0001823	Tom Waits	1949	\N	music_artist,soundtrack,actor	tt0090967,tt1931533,tt6412452,tt0108122	https://image.tmdb.org/t/p/{width_variable}/uxDkURjzHnaglIH2YRWUMJjoDx.jpg
nm0001824	Ally Walker	1961	\N	actress,writer,producer	tt0116756,tt0114924,tt0115322,tt0105698	https://image.tmdb.org/t/p/{width_variable}/YpBscMWFIZwCG5StxWAfbfX3XL.jpg
nm0001825	Andrew Kevin Walker	1964	\N	writer,actor,producer	tt0114369,tt14636170,tt1136617,tt0162661	https://image.tmdb.org/t/p/{width_variable}/t7O6bNRscxOYadGNB1EWvBaSC0d.jpg
nm0001828	Melora Walters	1960	\N	actress,director,writer	tt0118749,tt0175880,tt0097165,tt0289879	https://image.tmdb.org/t/p/{width_variable}/FSxiDBekrKgmzow1j3UhmNHOhI.jpg
nm0001829	Rachel Ward	1957	\N	actress,director,writer	tt0085101,tt0086859,tt0083798,tt0083064	https://image.tmdb.org/t/p/{width_variable}/8jksGCUaR1MgWSo2nqxY7SCSyYj.jpg
nm0001832	Sam Waterston	1940	\N	actor,producer,director	tt0098844,tt0111127,tt0071577,tt0087553	https://image.tmdb.org/t/p/{width_variable}/fKmtS6OdDWPiAdxZflbJGz1eWml.jpg
nm0001834	Damon Wayans	1960	\N	actor,writer,producer	tt0102266,tt0273855,tt0104897,tt0110443	https://image.tmdb.org/t/p/{width_variable}/10gs0DB8ulakUN47hZwFRr5UdT0.jpg
nm0001835	Carl Weathers	1948	\N	actor,director,soundtrack	tt0093773,tt0116483,tt0075148,tt0089927	https://image.tmdb.org/t/p/{width_variable}/9Tot1ywxTQA3vFCcAjyK6h9Dao3.jpg
nm0001836	Steven Weber	1961	\N	actor,producer,soundtrack	tt0105414,tt0112896,tt0093137,tt0118460	https://image.tmdb.org/t/p/{width_variable}/8FtkapenCOpe39eE1sQus5WLWAq.jpg
nm0001837	Peter Weir	1944	\N	director,writer,producer	tt0311113,tt0090329,tt1023114,tt0120382	https://image.tmdb.org/t/p/{width_variable}/4GxIZX5gtbMpW4ZgHwvGmLSIHOE.jpg
nm0001838	Rachel Weisz	1970	\N	actress,producer,soundtrack	tt0387131,tt3464902,tt6108178,tt0414993	https://image.tmdb.org/t/p/{width_variable}/msTqKPA33ryVtcVNgOdeaJGYq16.jpg
nm0001841	George Wendt	1948	\N	actor,soundtrack,director	tt0083399,tt0091223,tt0104291,tt0089155	https://image.tmdb.org/t/p/{width_variable}/noQKS06TbuPJQ9o91CzKbEvTwZR.jpg
nm0001842	Adam West	1928	2017	actor,soundtrack,director	tt0060153,tt0059968,tt0371606,tt0157503	https://image.tmdb.org/t/p/{width_variable}/a3Yw8bb6AF7a8Zr7IyEZhZxWVWN.jpg
nm0001843	James Whale	1889	1957	director,miscellaneous,art_director	tt0021884,tt0024184,tt0028249,tt0026138	https://image.tmdb.org/t/p/{width_variable}/cXE0gUlXfx7qqZMdnUb5AeQMKHr.jpg
nm0001844	Frank Whaley	1963	\N	actor,director,writer	tt0110912,tt0452702,tt0101761,tt0115759	https://image.tmdb.org/t/p/{width_variable}/fYcqfn6nQy8qO40DMBdDzWQuloq.jpg
nm0001845	Forest Whitaker	1961	\N	actor,producer,director	tt0185183,tt0455590,tt1327773,tt1825683	https://image.tmdb.org/t/p/{width_variable}/1GbfuDitXDBmNmXEKk2rGEXiEXE.jpg
nm0001847	Richard Widmark	1914	2008	actor,producer,soundtrack	tt0055031,tt0053580,tt0039536,tt0071877	https://image.tmdb.org/t/p/{width_variable}/fvR0fQcGTVzmHZUGfPocqT6pRgJ.jpg
nm0001849	Kathleen Wilhoite	1964	\N	actress,soundtrack,music_department	tt0106912,tt0119051,tt0098206,tt0091575	https://image.tmdb.org/t/p/{width_variable}/hyqJJRBN2YtxxO2OeuFW94OpSN6.jpg
nm0001850	Billy Dee Williams	1937	\N	actor,soundtrack,writer	tt4116284,tt0086190,tt2527338,tt0080684	https://image.tmdb.org/t/p/{width_variable}/dCiHLiCapPuRwKkM1ytVZ7PwYQY.jpg
nm0001851	JoBeth Williams	1948	\N	actress,producer,soundtrack	tt0084516,tt0085244,tt0091778,tt0079417	https://image.tmdb.org/t/p/{width_variable}/mhCcJvgU83rCEx2yUhkmSsRn6e5.jpg
nm0001852	Treat Williams	1951	2023	actor,soundtrack,director	tt0118956,tt0117331,tt0114660,tt0079261	https://image.tmdb.org/t/p/{width_variable}/jbRMOU2K7ePg7Zs59nfgEYLeD1e.jpg
nm0001854	Rita Wilson	1956	\N	actress,soundtrack,producer	tt0114011,tt0116705,tt0108160,tt0163187	https://image.tmdb.org/t/p/{width_variable}/6dK0DOJYWfjhAJMvRepwMm6rXzm.jpg
nm0001855	Tom Wilson	1959	\N	actor,writer,soundtrack	tt2404463,tt0099088,tt0088763,tt0096874	https://image.tmdb.org/t/p/{width_variable}/wl63iKG9u51UY2dlULyramJhLnX.jpg
nm0001856	Oprah Winfrey	1954	\N	producer,actress,miscellaneous	tt1327773,tt1620680,tt0088939,tt0090493	https://image.tmdb.org/t/p/{width_variable}/nNpYieaDLxKZWw2FY9wsDkjwURu.jpg
nm0001857	Henry Winkler	1945	\N	actor,producer,writer	tt0367279,tt0084412,tt0120484,tt0389860	https://image.tmdb.org/t/p/{width_variable}/c35LVOjB1gbY5iYzhN9PGIXUHWt.jpg
nm0001860	Alicia Witt	1975	\N	actress,soundtrack,music_department	tt0146336,tt0411061,tt0313737,tt0087182	https://image.tmdb.org/t/p/{width_variable}/vQ2McAjHjY3A7oDrPMx6aLSsvkW.jpg
nm0001861	Katarina Witt	1965	\N	actress,producer,soundtrack	tt0134269,tt0116695,tt0122690,tt0243164	https://image.tmdb.org/t/p/{width_variable}/ysMepIbizcIGTZN0vnro0U5zsct.jpg
nm0001862	Mary Woronov	1943	\N	actress,writer,director	tt0083869,tt0087799,tt0079813,tt0072856	https://image.tmdb.org/t/p/{width_variable}/z2LjTvoUwYOougQCZ5AgrvTq42X.jpg
nm0001864	Noah Wyle	1971	\N	actor,producer,director	tt1146438,tt0108757,tt0246578,tt0104257	https://image.tmdb.org/t/p/{width_variable}/kOCkuwHwCP0p7wDRFoV98WlcDlS.jpg
nm0001866	Bolo Yeung	1946	\N	actor,stunts,director	tt0164441,tt0070034,tt0092675,tt0101764	https://image.tmdb.org/t/p/{width_variable}/daaIoalkkF9BSxIQ7BZvqAYa7h3.jpg
nm0001873	Steven Zaillian	1953	\N	writer,producer,director	tt1568346,tt0108065,tt0120633,tt1302006	https://image.tmdb.org/t/p/{width_variable}/u5zT0rOhyc2aZbPt6W5Of0ZtAJG.jpg
nm0001874	Franco Zeffirelli	1923	2019	miscellaneous,production_designer,director	tt0099726,tt0084821,tt0063518,tt0061407	https://image.tmdb.org/t/p/{width_variable}/z4aOffBT2zI62z55evNG1BJAXf5.jpg
nm0001878	David Zucker	1947	\N	writer,producer,director	tt0080339,tt0095705,tt0102510,tt0362120	https://image.tmdb.org/t/p/{width_variable}/13iJccfZeC0X9WZgJnlI7ZphL7l.jpg
nm0001879	Daphne Zuniga	1962	\N	actress,producer,soundtrack	tt0368530,tt0094012,tt0103491	https://image.tmdb.org/t/p/{width_variable}/jzxXGApvXYqYJKFpSH1WUnr8qCa.jpg
nm0001880	Edward Zwick	1952	\N	producer,writer,director	tt0115956,tt0138097,tt0325710,tt0092492	https://image.tmdb.org/t/p/{width_variable}/RzRjOpqfob68smXTj5RPjankKr.jpg
nm0001881	Maryam d'Abo	1960	\N	actress,producer,director	tt1235124,tt10022782,tt0105395,tt0093428	https://image.tmdb.org/t/p/{width_variable}/AwcD84CIlQ0HaLRX3AqlmunYzgE.jpg
nm0001883	Jenna von Oÿ	1977	\N	actress,writer,producer	tt0113198,tt0101050,tt0096969,tt0200353	https://image.tmdb.org/t/p/{width_variable}/KSRnePpBORnGzB8V1SYGSjiAZq.jpg
nm0001884	Max von Sydow	1929	2020	actor,miscellaneous,soundtrack	tt0181689,tt0080745,tt0477302,tt0050976	https://image.tmdb.org/t/p/{width_variable}/fOzSDFqMx84NR7PSv36P7j0Qf1q.jpg
nm0001885	Lars von Trier	1956	\N	writer,director,producer	tt0276919,tt0168629,tt1527186,tt4003440	https://image.tmdb.org/t/p/{width_variable}/rlUAvvpXwSA3Qihl3vDW7RtWagH.jpg
nm0001887	Paul Brickman	1949	\N	writer,director,producer	tt0139668,tt0100134,tt0250798,tt0086200	https://image.tmdb.org/t/p/{width_variable}/bzzQdcH7DkO0ibRpSKnblWlQ0Ch.jpg
nm0001888	Robert Douglas	1909	1999	director,actor,producer	tt0040076,tt0044760,tt0041386,tt0053335	https://image.tmdb.org/t/p/{width_variable}/kx6sACi2ceMcGAnZ4rgCmu6qTVk.jpg
nm0001889	Charles Hawtrey	1914	1988	actor,soundtrack,director	tt0057918,tt0062782,tt0060330,tt0060214	https://image.tmdb.org/t/p/{width_variable}/cDIhfAXJGdMCUhfI0bXo1VNAGQB.jpg
nm0001890	Hugh Herbert	1884	1952	actor,soundtrack,writer	tt0035427,tt0020953,tt0033397,tt0029541	https://image.tmdb.org/t/p/{width_variable}/zEEjBlC4cPhn1xWN84eJ13dDJyR.jpg
nm0001894	Danny Dayton	1923	1999	actor,director,soundtrack	tt0048140,tt0074074,tt0045267,tt0109707	https://image.tmdb.org/t/p/{width_variable}/aHO2FLTgypy210Vl3wVLTYosaUz.jpg
nm0001898	Bryan Adams	1959	\N	music_artist,soundtrack,actor	tt0108333,tt0406816,tt0102798,tt0166813	https://image.tmdb.org/t/p/{width_variable}/euHc6JOhHIGrZCuM7WXn9PQaOtW.jpg
nm0001900	Danny Aiello III	1957	2010	stunts,assistant_director,actor	tt0087781,tt0822854,tt0368008,tt0338013	https://image.tmdb.org/t/p/{width_variable}/4uDaf7ne7XJHL3AonRzW1FkXqWO.jpg
nm0001901	Chantal Akerman	1950	2015	director,writer,actress	tt0073198,tt0078152,tt0118018,tt0071690	https://image.tmdb.org/t/p/{width_variable}/6Q59Air1EjLHfq8NvvBpbTTgnWZ.jpg
nm0001903	Norma Aleandro	1936	\N	actress,writer	tt0117684,tt0292542,tt0089276,tt0346765	https://image.tmdb.org/t/p/{width_variable}/fRezPzJO3rGaO2JZZsghEVhjvaa.jpg
nm0001904	Corey Allen	1934	2010	director,actor,writer	tt0092455,tt0081873,tt0048545,tt0068135	https://image.tmdb.org/t/p/{width_variable}/tdZjPHg5DJsX3BJzWDQXwN4qWKv.jpg
nm0001905	Yves Allégret	1905	1987	director,writer,assistant_director	tt0046149,tt0049491,tt0056569,tt0039344	https://image.tmdb.org/t/p/{width_variable}/zqpKpo7uPP8Rl7QNNY6I3RoQiM.jpg
